ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,500R0000009v98wIAA,Product Problem,,Completed,Low,,0054P00000Av1QLQAZ,vehicula consequat morbi a ipsum integer a nibh in quis,,,,2019-10-08T22:31:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84824782937,Cable TV Issues,Cable TV Support,835-431-2601,Charles Xavier,,Outbound,188,2019-10-08T22:31:16Z,,,WorkItem,,578-611-7185,Marketing,Fall Campaign
,,500R0000009v98xIAA,Product Problem,,Completed,Low,,0054P00000Av1R4QAJ,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,,,,2019-08-27T00:50:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84841243171,Chimerical Auto Workitem,Auto Agent,867-760-3269,Wade Wilson,,Inbound,202,2019-08-27T00:50:27Z,,,Email,,297-952-4026,Research and Development,Upgrade
,,500R0000009v98yIAA,Product Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,,,,2019-06-12T14:16:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84853763890,Cable TV Issues,Router Support,783-747-5141,Charles Xavier,,Inbound,186,2019-06-12T14:16:05Z,,,WorkItem,,450-444-1889,Research and Development,New Product
,,500R0000009v98zIAA,Known Issue,,Completed,High,,0054P00000Av1R4QAJ,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,,,,2018-12-21T06:42:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84858003002,Broadband Sales,Auto Agent,582-690-8756,Steve Rogers,,Inbound,158,2018-12-21T06:42:54Z,,,Email,,350-163-0208,Training,New Product
,,500R0000009v990IAA,Known Issue,,Completed,Low,,0054P00000Av1QLQAZ,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,,,,2019-07-08T20:42:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84860288234,Chimerical Auto Inbound,Cable TV Support,924-883-4048,Charles Xavier,,Outbound,151,2019-07-08T20:42:10Z,,,Email,,661-363-0827,Accounting,Fall Campaign
,,500R0000009v991IAA,Product Problem,,Completed,Medium,,0054P00000Av1QaQAJ,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,,,,2019-02-11T18:01:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84880616135,Chimerical Auto Inbound,Sales,912-425-1092,Steve Rogers,,Inbound,252,2019-02-11T18:01:43Z,,,WorkItem,,956-635-8906,Marketing,Upgrade
,,500R0000009v992IAA,Product Inquiry,,Completed,Low,,0054P00000Av1QLQAZ,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,,,,2019-03-20T14:16:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84889680290,Chimerical Auto Inbound,Cable TV Support,625-562-8325,Peter Parker,,Outbound,171,2019-03-20T14:16:52Z,,,Email,,215-205-8028,Legal,New Product
,,500R0000009v993IAA,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,mattis nibh ligula nec sem duis aliquam convallis nunc proin at,,,,2019-03-05T06:30:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84892929210,Chimerical Auto Inbound,Auto Agent,338-369-5733,Luke Cage,,Outbound,81,2019-03-05T06:30:13Z,,,Call,,657-825-8357,Engineering,Known Issue
,,500R0000009v994IAA,General Inquiry,,Completed,Low,,0054P00000Av1PrQAJ,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam,,,,2019-07-31T13:47:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84895389673,Chimerical Auto Outbound,Cable TV Support,609-861-4474,Wade Wilson,,Outbound,42,2019-07-31T13:47:24Z,,,Chat,,385-730-0446,Sales,Hot Lead
,,500R0000009v995IAA,Product Problem,,Completed,High,,0054P00000Av1R4QAJ,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,,,,2019-04-19T05:02:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84911392303,Cable TV Issues,Router Support,717-281-0487,Luke Cage,,Outbound,220,2019-04-19T05:02:14Z,,,WorkItem,,385-233-0054,Legal,Spring Campaign
,,500R0000009v996IAA,Product Support,,Completed,Medium,,0054P00000Av1PrQAJ,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,,,,2019-03-02T01:29:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84913030297,Broadband Sales,Sales,556-833-7780,Peter Parker,,Inbound,105,2019-03-02T01:29:52Z,,,WorkItem,,468-972-4025,Services,Fall Campaign
,,500R0000009v997IAA,Known Issue,,Completed,Medium,,0054P00000Av1QuQAJ,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu,,,,2019-10-10T16:36:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84921111009,Broadband Sales,Auto Agent,242-291-6625,Bruce Banner,,Inbound,149,2019-10-10T16:36:21Z,,,WorkItem,,779-465-8341,Support,Upgrade
,,500R0000009v998IAA,Product Problem,,Completed,Low,,0054P00000Av1PrQAJ,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,,,,2019-04-05T12:15:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84926851034,Router Issues,Auto Agent,155-792-3294,Justin Case,,Outbound,248,2019-04-05T12:15:46Z,,,Call,,849-419-3250,Human Resources,Fall Campaign
,,500R0000009v999IAA,Product Support,,Completed,High,,0054P00000Av1QkQAJ,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,,,,2018-12-20T22:22:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84929408255,Chimerical Auto Inbound,Cable TV Support,446-745-3360,Tony Stark,,Inbound,151,2018-12-20T22:22:44Z,,,Chat,,387-934-4925,Legal,Known Issue
,,500R0000009v99AIAQ,Known Issue,,Completed,High,,0054P00000Av1QzQAJ,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,,,,2019-04-04T23:39:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84930159272,Chimerical Auto Inbound,Auto Agent,608-585-2304,Steve Rogers,,Inbound,36,2019-04-04T23:39:44Z,,,Email,,194-369-2926,Training,Known Issue
,,500R0000009v99BIAQ,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,,,,2019-04-22T13:43:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84936343563,Chimerical Auto Inbound,Router Support,846-360-2486,Luke Cage,,Inbound,261,2019-04-22T13:43:57Z,,,Email,,365-984-5915,Business Development,Hot Lead
,,500R0000009v99CIAQ,Product Problem,,Completed,Medium,,0054P00000Av1QuQAJ,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec,,,,2019-07-26T02:28:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84959494098,Chimerical Auto Inbound,Sales,808-598-6760,Clint Barton,,Inbound,36,2019-07-26T02:28:48Z,,,WorkItem,,700-106-1922,Support,Spring Campaign
,,500R0000009v99DIAQ,Product Problem,,Completed,High,,0054P00000Av1QzQAJ,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id,,,,2019-03-22T06:02:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84976826799,Chimerical Auto Inbound,Router Support,162-967-3800,Wade Wilson,,Outbound,57,2019-03-22T06:02:08Z,,,Email,,465-477-2541,Support,Upgrade
,,500R0000009v99EIAQ,Product Support,,Completed,High,,0054P00000Av1QuQAJ,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,,,,2019-01-18T06:18:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84986122460,Chimerical Auto Inbound,Sales,122-461-5476,Charles Xavier,,Inbound,193,2019-01-18T06:18:02Z,,,Chat,,616-136-7250,Business Development,Known Issue
,,500R0000009v99FIAQ,Product Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,,,,2018-11-12T08:44:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85004462406,Chimerical Auto Inbound,Sales,202-336-4519,Charles Xavier,,Outbound,255,2018-11-12T08:44:10Z,,,Email,,570-742-7763,Product Management,Hot Lead
,,500R0000009v99GIAQ,Product Support,,Completed,Medium,,0054P00000Av1R4QAJ,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,,,,2019-01-11T21:00:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85009691426,Chimerical Auto Workitem,Router Support,935-394-5602,Luke Cage,,Outbound,90,2019-01-11T21:00:32Z,,,Chat,,659-228-9338,Services,Hot Lead
,,500R0000009v99HIAQ,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,,,,2018-12-20T21:27:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85025585590,Chimerical Auto Workitem,Cable TV Support,597-125-8146,Clint Barton,,Outbound,134,2018-12-20T21:27:42Z,,,Chat,,542-121-5513,Engineering,Spring Campaign
,,500R0000009v99IIAQ,Product Problem,,Completed,Low,,0054P00000Av1R4QAJ,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,,,,2019-10-03T02:48:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85043477534,Cable TV Issues,Sales,674-341-8039,Wade Wilson,,Inbound,146,2019-10-03T02:48:27Z,,,Call,,988-156-2395,Training,Hot Lead
,,500R0000009v99JIAQ,Product Support,,Completed,High,,0054P00000Av1QuQAJ,dapibus duis at velit eu est congue elementum in hac habitasse,,,,2018-12-13T02:58:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85044226835,Router Issues,Router Support,403-627-4454,Steve Rogers,,Inbound,246,2018-12-13T02:58:17Z,,,Email,,358-797-5328,Sales,Upgrade
,,500R0000009v99KIAQ,Product Inquiry,,Completed,Low,,0054P00000Av1QaQAJ,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl,,,,2019-09-02T17:19:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85047175812,Chimerical Auto Outbound,Sales,298-695-8335,Tony Stark,,Inbound,124,2019-09-02T17:19:49Z,,,Chat,,600-859-5497,Marketing,New Product
,,500R0000009v99LIAQ,Product Problem,,Completed,High,,0054P00000Av1QuQAJ,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,,,,2019-01-26T03:09:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85058580312,Chimerical Auto Inbound,Router Support,800-854-9615,Steve Rogers,,Inbound,46,2019-01-26T03:09:01Z,,,Call,,526-848-5247,Sales,Known Issue
,,500R0000009v99MIAQ,Known Issue,,Completed,Low,,0054P00000Av1QkQAJ,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,,,,2019-10-07T08:58:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85130142086,Chimerical Auto Outbound,Router Support,143-712-3222,Peter Parker,,Outbound,182,2019-10-07T08:58:08Z,,,WorkItem,,901-380-1994,Marketing,New Product
,,500R0000009v99NIAQ,General Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,,,,2019-08-17T14:56:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85131032313,Cable TV Issues,Sales,377-562-0021,Luke Cage,,Inbound,185,2019-08-17T14:56:54Z,,,WorkItem,,516-394-7826,Marketing,Upgrade
,,500R0000009v99OIAQ,Product Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,,,,2018-11-05T00:35:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85178612824,Cable TV Issues,Auto Agent,860-448-2668,Bruce Banner,,Outbound,76,2018-11-05T00:35:22Z,,,Email,,785-335-6690,Marketing,Upgrade
,,500R0000009v99PIAQ,General Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,,,,2019-01-29T10:52:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85187673874,Broadband Sales,Auto Agent,861-329-2506,Charles Xavier,,Inbound,174,2019-01-29T10:52:57Z,,,WorkItem,,729-981-4673,Research and Development,New Product
,,500R0000009v99QIAQ,Known Issue,,Completed,Medium,,0054P00000Av1QLQAZ,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar,,,,2019-04-02T04:42:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85201973427,Broadband Sales,Auto Agent,783-127-8698,Tony Stark,,Outbound,271,2019-04-02T04:42:42Z,,,Call,,299-552-3389,Marketing,Known Issue
,,500R0000009v99RIAQ,Product Support,,Completed,Low,,0054P00000Av1QLQAZ,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,,,,2019-03-18T17:16:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85232416103,Cable TV Issues,Sales,549-525-8096,Peter Parker,,Outbound,298,2019-03-18T17:16:05Z,,,Email,,544-453-5587,Training,Known Issue
,,500R0000009v99SIAQ,Product Problem,,Completed,Low,,0054P00000Av1R4QAJ,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,,,,2018-10-17T21:25:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85235511511,Cable TV Issues,Router Support,552-147-1226,Clint Barton,,Outbound,171,2018-10-17T21:25:27Z,,,Chat,,329-595-0693,Research and Development,New Product
,,500R0000009v99TIAQ,Product Problem,,Completed,Medium,,0054P00000Av1QkQAJ,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,,,,2018-12-24T14:56:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85249766310,Chimerical Auto Outbound,Auto Agent,986-287-6781,Steve Rogers,,Outbound,297,2018-12-24T14:56:10Z,,,Chat,,921-105-1471,Training,Fall Campaign
,,500R0000009v99UIAQ,Known Issue,,Completed,Low,,0054P00000Av1R4QAJ,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,,,,2019-04-03T14:45:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85257433000,Chimerical Auto Outbound,Cable TV Support,969-440-2212,Justin Case,,Inbound,289,2019-04-03T14:45:41Z,,,Email,,131-777-4928,Product Management,Upgrade
,,500R0000009v99VIAQ,Product Support,,Completed,High,,0054P00000Av1QzQAJ,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,,,,2019-01-09T09:15:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85259592877,Chimerical Auto Workitem,Cable TV Support,778-105-0484,Clint Barton,,Inbound,92,2019-01-09T09:15:24Z,,,WorkItem,,307-427-1725,Services,Fall Campaign
,,500R0000009v99WIAQ,Product Support,,Completed,Low,,0054P00000Av1QfQAJ,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,,,,2019-03-21T04:25:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85263025548,Cable TV Issues,Sales,874-834-5669,Steve Rogers,,Inbound,104,2019-03-21T04:25:32Z,,,Chat,,290-554-4719,Business Development,New Product
,,500R0000009v99XIAQ,General Inquiry,,Completed,Low,,0054P00000Av1PrQAJ,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,,,,2019-05-05T20:24:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85263407590,Chimerical Auto Workitem,Cable TV Support,102-782-6658,Justin Case,,Inbound,117,2019-05-05T20:24:55Z,,,WorkItem,,264-532-4286,Marketing,Upgrade
,,500R0000009v99YIAQ,Product Problem,,Completed,Medium,,0054P00000Av1QLQAZ,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,,,,2019-09-14T05:08:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85277490528,Chimerical Auto Outbound,Cable TV Support,885-118-7714,Peter Parker,,Inbound,44,2019-09-14T05:08:11Z,,,Chat,,562-124-4107,Support,Fall Campaign
,,500R0000009v99ZIAQ,Product Problem,,Completed,High,,0054P00000Av1QuQAJ,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,,,,2019-09-02T17:25:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85281377691,Cable TV Issues,Sales,325-147-9870,Peter Parker,,Inbound,246,2019-09-02T17:25:39Z,,,Email,,965-340-4331,Engineering,Known Issue
,,500R0000009v99aIAA,Product Support,,Completed,Low,,0054P00000Av1PrQAJ,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,,,,2019-02-02T16:01:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85284912519,Chimerical Auto Workitem,Sales,269-383-8390,Justin Case,,Inbound,140,2019-02-02T16:01:10Z,,,Email,,336-926-2263,Business Development,Spring Campaign
,,500R0000009v99bIAA,Product Inquiry,,Completed,Low,,0054P00000Av1R4QAJ,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,,,,2019-07-12T15:33:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85308675852,Chimerical Auto Inbound,Sales,471-241-2489,Luke Cage,,Outbound,137,2019-07-12T15:33:42Z,,,WorkItem,,453-545-8991,Human Resources,New Product
,,500R0000009v99cIAA,Known Issue,,Completed,Low,,0054P00000Av1R4QAJ,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,,,,2019-09-27T16:06:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85314758951,Chimerical Auto Inbound,Sales,390-769-3412,Justin Case,,Inbound,193,2019-09-27T16:06:18Z,,,Call,,521-935-4725,Support,Fall Campaign
,,500R0000009v99dIAA,Product Inquiry,,Completed,Low,,0054P00000Av1QaQAJ,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,,,,2019-04-10T04:48:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85327896113,Chimerical Auto Outbound,Auto Agent,102-467-3718,Charles Xavier,,Outbound,230,2019-04-10T04:48:51Z,,,Call,,480-127-0672,Research and Development,Known Issue
,,500R0000009v99eIAA,Product Problem,,Completed,Medium,,0054P00000Av1QaQAJ,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,,,,2019-01-14T05:56:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85331945172,Cable TV Issues,Auto Agent,640-619-5411,Charles Xavier,,Outbound,218,2019-01-14T05:56:13Z,,,Email,,588-915-5285,Training,Upgrade
,,500R0000009v99fIAA,Product Problem,,Completed,High,,0054P00000Av1QGQAZ,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris,,,,2019-09-04T22:37:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85337010758,Chimerical Auto Outbound,Cable TV Support,115-393-8420,Luke Cage,,Inbound,96,2019-09-04T22:37:46Z,,,Chat,,364-257-5406,Human Resources,Hot Lead
,,500R0000009v99gIAA,Known Issue,,Completed,Medium,,0054P00000Av1QuQAJ,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,,,,2019-06-21T23:37:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85351337987,Chimerical Auto Outbound,Sales,266-646-6139,Clint Barton,,Inbound,112,2019-06-21T23:37:33Z,,,Email,,739-869-0027,Services,Upgrade
,,500R0000009v99hIAA,Known Issue,,Completed,High,,0054P00000Av1R4QAJ,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,,,,2019-03-10T04:01:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85355186309,Chimerical Auto Outbound,Auto Agent,543-562-5827,Charles Xavier,,Outbound,290,2019-03-10T04:01:48Z,,,WorkItem,,684-661-6056,Accounting,Known Issue
,,500R0000009v99iIAA,Product Support,,Completed,Low,,0054P00000Av1QGQAZ,nulla neque libero convallis eget eleifend luctus ultricies eu nibh,,,,2019-06-27T15:07:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85373283759,Router Issues,Auto Agent,846-401-3271,Charles Xavier,,Inbound,56,2019-06-27T15:07:11Z,,,Call,,624-458-3012,Sales,New Product
,,500R0000009v99jIAA,Product Problem,,Completed,Medium,,0054P00000Av1R4QAJ,amet cursus id turpis integer aliquet massa id lobortis convallis,,,,2019-01-19T11:03:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85379342468,Router Issues,Router Support,149-587-0647,Wade Wilson,,Inbound,173,2019-01-19T11:03:02Z,,,Email,,858-656-5316,Accounting,Hot Lead
,,500R0000009v99kIAA,Product Support,,Completed,Medium,,0054P00000Av1QGQAZ,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,,,,2018-10-23T00:21:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85392984852,Chimerical Auto Workitem,Auto Agent,606-578-4180,Tony Stark,,Inbound,126,2018-10-23T00:21:16Z,,,Email,,175-702-2370,Engineering,Spring Campaign
,,500R0000009v99lIAA,Product Support,,Completed,Medium,,0054P00000Av1QzQAJ,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,,,,2019-01-20T13:41:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85407816982,Broadband Sales,Sales,170-597-1167,Justin Case,,Outbound,243,2019-01-20T13:41:19Z,,,Chat,,827-356-6879,Legal,Spring Campaign
,,500R0000009v99mIAA,Product Problem,,Completed,Low,,0054P00000Av1QkQAJ,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,,,,2019-03-26T10:37:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85409110200,Cable TV Issues,Router Support,131-938-6844,Bruce Banner,,Inbound,188,2019-03-26T10:37:11Z,,,Call,,416-676-2950,Business Development,Spring Campaign
,,500R0000009v99nIAA,Product Support,,Completed,Medium,,0054P00000Av1QaQAJ,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,,,,2019-04-11T16:18:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85410058456,Chimerical Auto Outbound,Cable TV Support,657-853-6096,Justin Case,,Outbound,170,2019-04-11T16:18:35Z,,,WorkItem,,714-971-8935,Engineering,Spring Campaign
,,500R0000009v99oIAA,Product Support,,Completed,Low,,0054P00000Av1R4QAJ,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,,,,2018-11-09T04:16:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85416577628,Cable TV Issues,Auto Agent,458-716-4612,Bruce Banner,,Inbound,244,2018-11-09T04:16:10Z,,,Chat,,919-747-6530,Accounting,Hot Lead
,,500R0000009v99pIAA,Known Issue,,Completed,Medium,,0054P00000Av1PrQAJ,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,,,,2019-10-04T02:12:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85420076234,Cable TV Issues,Sales,279-615-7386,Clint Barton,,Outbound,290,2019-10-04T02:12:08Z,,,Email,,728-514-8232,Product Management,New Product
,,500R0000009v99qIAA,General Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,tortor sollicitudin mi sit amet lobortis sapien sapien non mi,,,,2019-08-09T16:40:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85422960525,Router Issues,Cable TV Support,942-249-6870,Peter Parker,,Inbound,124,2019-08-09T16:40:08Z,,,Email,,820-224-1788,Marketing,Spring Campaign
