ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,50055000007On1eAAC,Product Inquiry,,Completed,Low,,0054P00000Av1R4QAJ,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,,0014P0000278mPMQAY,,2019-04-19T16:36:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19783591973,Chimerical Auto Workitem,Router Support,753-927-8444,Justin Case,,Inbound,1057,2019-04-19T16:36:54Z,,,WorkItem,,409-405-9184,Engineering,New Product
,,50055000007On1fAAC,Product Problem,,Completed,High,,0054P00000Av1QLQAZ,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,,0014P0000278mJGQAY,,2018-12-31T01:53:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16916668851,Chimerical Auto Inbound,Cable TV Support,506-589-2719,Clint Barton,,Inbound,1487,2018-12-31T01:53:44Z,,,Chat,,827-697-9548,Engineering,Fall Campaign
,,50055000007On1gAAC,Product Problem,,Completed,High,,0054P00000Av1PrQAJ,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis,,0014P0000278mS9QAI,,2019-08-04T18:25:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,18917871598,Chimerical Auto Outbound,Auto Agent,532-871-4408,Clint Barton,,Outbound,2309,2019-08-04T18:25:09Z,,,Chat,,369-324-7702,Support,Hot Lead
,,50055000007On1hAAC,Product Problem,,Completed,High,,0054P00000Av1R4QAJ,vel nulla eget eros elementum pellentesque quisque porta volutpat erat,,0014P0000278mJGQAY,,2018-12-01T13:59:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14985962501,Cable TV Issues,Router Support,349-401-0637,Tony Stark,,Outbound,320,2018-12-01T13:59:21Z,,,WorkItem,,648-740-2863,Sales,Upgrade
,,50055000007On1iAAC,Product Problem,,Completed,Medium,,0054P00000Av1R4QAJ,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,,0014P0000278mN9QAI,,2019-07-06T10:26:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,12702542498,Chimerical Auto Workitem,Sales,998-554-5527,Steve Rogers,,Outbound,749,2019-07-06T10:26:38Z,,,Call,,131-723-6188,Marketing,Upgrade
,,50055000007On1jAAC,Product Support,,Completed,High,,0054P00000Av1QuQAJ,pede lobortis ligula sit amet eleifend pede libero quis orci nullam,,0014P0000278mJGQAY,,2018-11-27T06:12:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16965840404,Broadband Sales,Cable TV Support,960-390-7420,Charles Xavier,,Inbound,716,2018-11-27T06:12:36Z,,,Call,,975-926-5169,Marketing,New Product
,,50055000007On1kAAC,General Inquiry,,Completed,Medium,,0054P00000Av1QaQAJ,justo eu massa donec dapibus duis at velit eu est congue,,0014P0000278mPMQAY,,2019-10-26T00:08:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,13153405260,Chimerical Auto Inbound,Auto Agent,602-207-2165,Peter Parker,,Inbound,1776,2019-10-26T00:08:56Z,,,Chat,,411-202-6050,Support,Upgrade
,,50055000007On1lAAC,Product Inquiry,,Completed,High,,0054P00000Av1QfQAJ,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,,0014P0000278mVxQAI,,2019-02-19T09:41:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,16563589143,Chimerical Auto Workitem,Sales,712-897-4549,Bruce Banner,,Outbound,1619,2019-02-19T09:41:26Z,,,Email,,832-430-5509,Accounting,Spring Campaign
,,50055000007On1mAAC,Known Issue,,Completed,High,,0054P00000Av1QaQAJ,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,,0014P0000278mPMQAY,,2019-09-14T01:12:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,17500175081,Chimerical Auto Inbound,Sales,548-807-9652,Charles Xavier,,Inbound,70,2019-09-14T01:12:18Z,,,Call,,225-404-7261,Business Development,Hot Lead
,,50055000007On1nAAC,General Inquiry,,Completed,High,,0054P00000Av1R4QAJ,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,,0014P0000278mJGQAY,,2019-04-24T21:40:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16055468882,Broadband Sales,Router Support,273-758-8365,Justin Case,,Outbound,1489,2019-04-24T21:40:43Z,,,Email,,620-932-4842,Services,Upgrade
,,50055000007On1oAAC,Known Issue,,Completed,High,,0054P00000Av1QkQAJ,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,,0014P0000278mVxQAI,,2019-09-04T10:51:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18997686929,Chimerical Auto Outbound,Auto Agent,860-436-5010,Wade Wilson,,Inbound,836,2019-09-04T10:51:49Z,,,Call,,705-577-3553,Services,New Product
,,50055000007On1pAAC,Product Problem,,Completed,Low,,0054P00000Av1QzQAJ,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,,0014P0000278mJGQAY,,2019-03-14T13:36:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,12870951866,Router Issues,Sales,738-562-7268,Luke Cage,,Inbound,918,2019-03-14T13:36:22Z,,,Call,,398-605-4868,Engineering,Upgrade
,,50055000007On1qAAC,Known Issue,,Completed,Medium,,0054P00000Av1R4QAJ,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,,0014P0000278mJGQAY,,2019-08-21T18:55:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,13222623468,Broadband Sales,Cable TV Support,788-762-7102,Peter Parker,,Outbound,2749,2019-08-21T18:55:40Z,,,Email,,978-289-5301,Marketing,Spring Campaign
,,50055000007On1rAAC,Product Support,,Completed,Low,,0054P00000Av1QGQAZ,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,,0014P0000278mS9QAI,,2018-11-20T02:01:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,15989532374,Cable TV Issues,Cable TV Support,489-196-1982,Luke Cage,,Inbound,246,2018-11-20T02:01:22Z,,,WorkItem,,544-590-2433,Training,Fall Campaign
,,50055000007On1sAAC,Product Problem,,Completed,Medium,,0054P00000Av1QzQAJ,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,,0014P0000278mS9QAI,,2018-11-15T15:13:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18232514672,Router Issues,Router Support,144-747-7961,Charles Xavier,,Outbound,1382,2018-11-15T15:13:52Z,,,Call,,756-519-2280,Engineering,Known Issue
,,50055000007On1tAAC,Product Inquiry,,Completed,Medium,,0054P00000Av1PrQAJ,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,,0014P0000278mPMQAY,,2019-06-06T10:51:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,19745605298,Chimerical Auto Inbound,Cable TV Support,381-676-8202,Steve Rogers,,Outbound,2742,2019-06-06T10:51:25Z,,,Call,,502-727-2556,Legal,New Product
,,50055000007On1uAAC,Product Inquiry,,Completed,Low,,0054P00000Av1R4QAJ,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,,0014P0000278mJGQAY,,2019-04-07T22:44:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19666289273,Chimerical Auto Outbound,Auto Agent,888-356-3499,Charles Xavier,,Inbound,1611,2019-04-07T22:44:22Z,,,Email,,615-709-0000,Product Management,Spring Campaign
,,50055000007On20AAC,Product Problem,,Completed,Medium,,0054P00000Av1QGQAZ,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula,,0014P0000278mJGQAY,,2019-03-05T08:30:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18211818775,Chimerical Auto Outbound,Auto Agent,772-160-7486,Bruce Banner,,Outbound,671,2019-03-05T08:30:03Z,,,Call,,741-868-5867,Legal,Upgrade
,,50055000007On21AAC,Product Support,,Completed,Low,,0054P00000Av1QuQAJ,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,,0014P0000278mPMQAY,,2019-04-19T00:17:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19350531096,Chimerical Auto Outbound,Sales,805-294-8008,Luke Cage,,Inbound,2377,2019-04-19T00:17:44Z,,,Chat,,561-805-2742,Business Development,Upgrade
,,50055000007On22AAC,Product Support,,Completed,High,,0054P00000Av1QaQAJ,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,,0014P0000278mQ6QAI,,2019-02-25T02:28:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,13505780048,Chimerical Auto Inbound,Auto Agent,365-227-3967,Peter Parker,,Inbound,2894,2019-02-25T02:28:59Z,,,Chat,,991-565-7619,Support,Known Issue
,,50055000007On23AAC,Product Problem,,Completed,Medium,,0054P00000Av1QkQAJ,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,,0014P0000278mPMQAY,,2019-03-20T07:57:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,13694230574,Broadband Sales,Sales,901-572-4746,Peter Parker,,Inbound,1577,2019-03-20T07:57:30Z,,,Chat,,525-673-9026,Sales,Upgrade
,,50055000007On24AAC,Known Issue,,Completed,Low,,0054P00000Av1QGQAZ,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,,0014P0000278mJGQAY,,2019-07-03T17:38:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14135015376,Chimerical Auto Outbound,Router Support,227-662-8437,Wade Wilson,,Inbound,297,2019-07-03T17:38:51Z,,,Call,,202-804-5921,Research and Development,Hot Lead
,,50055000007On25AAC,Product Support,,Completed,Low,,0054P00000Av1PrQAJ,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,,0014P0000278mJGQAY,,2018-11-03T09:43:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,15043614047,Router Issues,Auto Agent,957-252-8796,Luke Cage,,Inbound,1020,2018-11-03T09:43:00Z,,,Call,,746-980-8417,Legal,Spring Campaign
,,50055000007On26AAC,Product Support,,Completed,High,,0054P00000Av1QaQAJ,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,,0014P0000278mJGQAY,,2019-06-10T03:08:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,19203037126,Chimerical Auto Inbound,Auto Agent,322-942-1962,Bruce Banner,,Outbound,1113,2019-06-10T03:08:50Z,,,Email,,909-522-0431,Training,Hot Lead
,,50055000007On27AAC,Product Problem,,Completed,Medium,,0054P00000Av1QkQAJ,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,,0014P0000278mVxQAI,,2019-03-08T10:26:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16139996990,Broadband Sales,Cable TV Support,847-444-6103,Steve Rogers,,Outbound,1007,2019-03-08T10:26:21Z,,,Chat,,807-847-6926,Research and Development,Upgrade
,,50055000007On28AAC,General Inquiry,,Completed,High,,0054P00000Av1R4QAJ,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum,,0014P0000278mN9QAI,,2019-01-23T18:16:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,17649928123,Broadband Sales,Cable TV Support,146-476-8800,Peter Parker,,Inbound,2644,2019-01-23T18:16:45Z,,,Chat,,735-569-3372,Services,Known Issue
,,50055000007On29AAC,General Inquiry,,Completed,Low,,0054P00000Av1QkQAJ,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,,0014P0000278mJGQAY,,2019-05-25T00:39:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,14455146868,Chimerical Auto Inbound,Router Support,250-241-9605,Peter Parker,,Outbound,1501,2019-05-25T00:39:50Z,,,Call,,688-143-1524,Engineering,Upgrade
,,50055000007On2AAAS,Product Problem,,Completed,Medium,,0054P00000Av1QuQAJ,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,,0014P0000278mJGQAY,,2019-02-21T18:01:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16985483636,Broadband Sales,Router Support,430-433-9344,Wade Wilson,,Outbound,933,2019-02-21T18:01:13Z,,,Chat,,686-422-6827,Product Management,New Product
,,50055000007On2BAAS,Product Problem,,Completed,Medium,,0054P00000Av1QfQAJ,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,,0014P0000278mPMQAY,,2019-05-09T16:49:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17533127174,Chimerical Auto Outbound,Auto Agent,377-123-0834,Bruce Banner,,Inbound,2209,2019-05-09T16:49:17Z,,,Call,,519-288-4292,Accounting,Spring Campaign
,,50055000007On2CAAS,Known Issue,,Completed,Medium,,0054P00000Av1QuQAJ,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,,0014P0000278mPMQAY,,2019-09-26T20:02:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18486798562,Chimerical Auto Inbound,Auto Agent,625-935-4566,Justin Case,,Outbound,1980,2019-09-26T20:02:08Z,,,Chat,,375-901-1191,Product Management,Hot Lead
,,50055000007On2DAAS,Product Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,,0014P0000278mPMQAY,,2019-09-03T03:34:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,17689738705,Cable TV Issues,Router Support,132-970-4477,Wade Wilson,,Outbound,2535,2019-09-03T03:34:14Z,,,WorkItem,,898-753-4677,Business Development,Upgrade
,,50055000007On2EAAS,Product Support,,Completed,High,,0054P00000Av1QLQAZ,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,,0014P0000278mJGQAY,,2019-05-22T07:09:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14865126997,Cable TV Issues,Cable TV Support,622-760-7836,Peter Parker,,Inbound,876,2019-05-22T07:09:34Z,,,Chat,,486-267-7989,Business Development,Known Issue
,,50055000007On2FAAS,Product Problem,,Completed,Low,,0054P00000Av1QuQAJ,sed sagittis nam congue risus semper porta volutpat quam pede lobortis,,0014P0000278mN9QAI,,2018-12-20T03:10:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14652268982,Router Issues,Cable TV Support,579-840-6056,Peter Parker,,Outbound,2031,2018-12-20T03:10:35Z,,,Email,,401-335-5852,Accounting,Upgrade
,,50055000007On2GAAS,General Inquiry,,Completed,High,,0054P00000Av1R4QAJ,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,,0014P0000278mQ6QAI,,2019-01-06T02:45:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,15296575039,Broadband Sales,Auto Agent,947-266-9414,Luke Cage,,Outbound,2333,2019-01-06T02:45:25Z,,,Email,,599-138-6310,Research and Development,Hot Lead
,,50055000007On2HAAS,Known Issue,,Completed,Medium,,0054P00000Av1QGQAZ,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis,,0014P0000278mQ6QAI,,2018-11-29T00:41:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19910751743,Router Issues,Sales,974-630-3839,Clint Barton,,Outbound,827,2018-11-29T00:41:38Z,,,Call,,163-477-9202,Marketing,Upgrade
,,50055000007On2IAAS,Product Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,,0014P0000278mVxQAI,,2019-02-09T06:59:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,17882703939,Chimerical Auto Inbound,Cable TV Support,429-573-4650,Steve Rogers,,Inbound,626,2019-02-09T06:59:30Z,,,WorkItem,,579-869-0297,Research and Development,Hot Lead
,,50055000007On2JAAS,Known Issue,,Completed,High,,0054P00000Av1R4QAJ,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,,0014P0000278mJGQAY,,2018-11-10T11:04:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,17513199282,Router Issues,Router Support,436-537-7166,Charles Xavier,,Outbound,2834,2018-11-10T11:04:23Z,,,Chat,,932-413-2646,Accounting,Spring Campaign
,,50055000007On2KAAS,Known Issue,,Completed,Medium,,0054P00000Av1QfQAJ,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,,0014P0000278mS9QAI,,2018-12-23T11:32:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19219741181,Chimerical Auto Workitem,Cable TV Support,964-758-5433,Tony Stark,,Outbound,1552,2018-12-23T11:32:28Z,,,Chat,,220-812-7234,Legal,Upgrade
,,50055000007On2LAAS,Known Issue,,Completed,Low,,0054P00000Av1QzQAJ,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,,0014P0000278mS9QAI,,2018-12-27T14:21:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18731864078,Chimerical Auto Inbound,Sales,498-311-4739,Justin Case,,Inbound,1170,2018-12-27T14:21:30Z,,,Chat,,205-789-7238,Accounting,Upgrade
,,50055000007On2MAAS,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,praesent id massa id nisl venenatis lacinia aenean sit amet justo,,0014P0000278mVxQAI,,2019-08-03T19:37:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19424376188,Chimerical Auto Outbound,Sales,726-701-9434,Luke Cage,,Inbound,360,2019-08-03T19:37:28Z,,,Call,,846-177-3532,Business Development,Hot Lead
,,50055000007On2NAAS,Product Problem,,Completed,Medium,,0054P00000Av1PrQAJ,elementum ligula vehicula consequat morbi a ipsum integer a nibh in,,0014P0000278mS9QAI,,2019-08-24T05:28:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,19995640692,Chimerical Auto Outbound,Cable TV Support,983-267-6866,Tony Stark,,Outbound,108,2019-08-24T05:28:05Z,,,Chat,,721-696-3736,Product Management,Fall Campaign
,,50055000007On2OAAS,General Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,,0014P0000278mPMQAY,,2019-08-02T09:15:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18051776009,Router Issues,Auto Agent,749-813-1010,Bruce Banner,,Outbound,647,2019-08-02T09:15:05Z,,,Chat,,906-859-5390,Accounting,Hot Lead
,,50055000007On2PAAS,Known Issue,,Completed,Medium,,0054P00000Av1R4QAJ,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,,0014P0000278mQ6QAI,,2018-12-05T22:56:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18921858670,Chimerical Auto Inbound,Sales,928-820-5528,Justin Case,,Inbound,794,2018-12-05T22:56:18Z,,,WorkItem,,624-971-9904,Services,Spring Campaign
,,50055000007On2QAAS,Known Issue,,Completed,Low,,0054P00000Av1QaQAJ,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,,0014P0000278mJGQAY,,2019-02-18T05:34:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19902560327,Chimerical Auto Outbound,Sales,100-193-1667,Tony Stark,,Outbound,2858,2019-02-18T05:34:17Z,,,Chat,,348-842-5052,Services,Known Issue
,,50055000007On2RAAS,Product Support,,Completed,Low,,0054P00000Av1QaQAJ,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut,,0014P0000278mN9QAI,,2019-08-03T17:11:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18472568131,Chimerical Auto Workitem,Cable TV Support,366-250-1017,Clint Barton,,Inbound,1967,2019-08-03T17:11:41Z,,,Email,,862-703-3805,Product Management,Spring Campaign
,,50055000007On2SAAS,General Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,,0014P0000278mN9QAI,,2019-06-02T01:07:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18218938442,Broadband Sales,Sales,335-307-2003,Tony Stark,,Inbound,2096,2019-06-02T01:07:38Z,,,Call,,109-764-8038,Sales,Upgrade
,,50055000007On2TAAS,General Inquiry,,Completed,Medium,,0054P00000Av1QLQAZ,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,,0014P0000278mQ6QAI,,2018-12-27T18:22:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19749995182,Chimerical Auto Inbound,Cable TV Support,749-848-0600,Tony Stark,,Inbound,1913,2018-12-27T18:22:34Z,,,Chat,,376-439-0174,Product Management,Spring Campaign
,,50055000007On2UAAS,Product Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,,0014P0000278mN9QAI,,2019-10-25T09:47:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19047015388,Chimerical Auto Workitem,Cable TV Support,381-797-9584,Charles Xavier,,Outbound,1387,2019-10-25T09:47:37Z,,,Email,,218-755-1770,Business Development,Hot Lead
,,50055000007On2VAAS,Known Issue,,Completed,Medium,,0054P00000Av1QkQAJ,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,,0014P0000278mN9QAI,,2019-02-08T01:52:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,19682677131,Router Issues,Auto Agent,341-106-4459,Wade Wilson,,Inbound,455,2019-02-08T01:52:55Z,,,WorkItem,,631-874-4410,Engineering,Fall Campaign
,,50055000007On2WAAS,Product Inquiry,,Completed,High,,0054P00000Av1QLQAZ,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,,0014P0000278mS9QAI,,2018-11-24T10:37:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,13060997863,Broadband Sales,Router Support,389-765-1873,Clint Barton,,Inbound,1084,2018-11-24T10:37:05Z,,,WorkItem,,736-452-4512,Business Development,Spring Campaign
,,50055000007On2XAAS,Product Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,,0014P0000278mPMQAY,,2018-10-24T10:58:12.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19707566259,Cable TV Issues,Cable TV Support,279-142-6979,Justin Case,,Inbound,527,2018-10-24T10:58:12Z,,,WorkItem,,357-619-3419,Legal,New Product
,,50055000007On2YAAS,Product Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,,0014P0000278mPMQAY,,2018-11-19T03:17:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,17820783677,Cable TV Issues,Sales,415-840-7346,Tony Stark,,Outbound,75,2018-11-19T03:17:26Z,,,WorkItem,,688-209-1031,Marketing,Spring Campaign
,,50055000007On2ZAAS,General Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,,0014P0000278mPMQAY,,2018-11-15T07:40:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16391240403,Broadband Sales,Router Support,260-488-1257,Wade Wilson,,Inbound,904,2018-11-15T07:40:02Z,,,WorkItem,,253-624-3896,Business Development,Hot Lead
,,50055000007On2aAAC,Known Issue,,Completed,High,,0054P00000Av1QuQAJ,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam,,0014P0000278mVxQAI,,2019-09-26T06:24:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14892884260,Chimerical Auto Outbound,Cable TV Support,210-134-2811,Charles Xavier,,Outbound,1563,2019-09-26T06:24:07Z,,,WorkItem,,179-289-5586,Training,Spring Campaign
